"id","name","terms"
"d060906","coxa valga","valgas coxa;coxa valgus;valgus coxa;developmental coxa valgus;coxa valgus developmental;acquired coxa valgus;coxa valgus acquired;congenital coxa valgus;coxa valgus congenital"
"d060751","bone retroversion","retroversions bone;bone retrotorsion;bone retrotorsions;retrotorsion bone;retrotorsions bone"
"d017760","bone malalignment","bone misalignment;bone misalignments;misalignment bone;bone malposition;bone malpositions;malposition bone"
"d000387","ainhum","dactylolysis spontanea;spontaneous dactylolysis;dactylolyses spontaneous;dactylolysis spontaneous;spontaneous dactylolyses"
"d016301","alveolar bone loss","alveolar process atrophy;alveolar process atrophies;alveolar resorption;alveolar resorptions;resorption alveolar;resorptions alveolar;bone loss periodontal;bone losses periodontal;periodontal bone losses;periodontal bone loss;periodontal resorption;periodontal resorptions;resorption periodontal;alveolar bone atrophy;alveolar bone atrophies;bone atrophies alveolar;bone atrophy alveolar"
"d010015","osteolysis essential","essential osteolyses;osteolyses essential;disappearing bone disease;osteolysis massive;massive osteolyses;massive osteolysis;gorham disease;gorhams disease;gorhams disease;gorham-stout disease;gorham stout disease;cystic angiomatosis of bone diffuse;osteolysis idiopathic multicentric;idiopathic multicentric osteolyses;idiopathic multicentric osteolysis;multicentric osteolyses idiopathic;multicentric osteolysis idiopathic"
"d010014","osteolysis","osteolyses"
"d031845","hajdu-cheney syndrome","hajdu cheney syndrome;cheney syndrome;acroosteolysis with osteoporosis and changes in skull and mandible;arthrodentoosteodysplasia;arthrodentoosteodysplasias;osteolysis multicentric;multicentric osteolyses;multicentric osteolysis;osteolyses multicentric"
"d030981","acro-osteolysis","acro osteolysis;acroosteolysis;acroosteolysis syndrome"
"d001862","bone resorption","resorptions bone;osteoclastic bone loss;bone loss osteoclastic;bone losses osteoclastic;loss osteoclastic bone;losses osteoclastic bone;osteoclastic bone losses"
"d000070603","coxa magna","femoral head deformity;deformities femoral head;deformity femoral head;femoral head deformities"
"d004803","eosinophilic granuloma","granulomas eosinophilic"
"d060048","slipped capital femoral epiphyses","epiphysiolysis capitis femoris;slipped capital femoral epiphysis;adolescent coxa vara;adolescent coxa varas;coxa vara adolescent;unilateral slipped capital femoral epiphysis;bilateral slipped capital femoral epiphysis"
"d004839","epiphyses slipped","epiphysiolysis;epiphysiolyses"
"d056304","genu valgum","knock knee;knees knock;knock knees;genu valga;genu valgas;valga genu;valgas genu"
"d056305","genu varum","bow leg;bow legs;leg bow;legs bow;genu varus"
"d036982","heel spur","spurs heel;calcaneal spur;calcaneal spurs;spur calcaneal;spurs calcaneal"
"d054850","osteophyte","bone spur;bone spurs;spur bone;spurs bone"
"d005096","exostoses","exostosis"
"d006958","hyperostosis cortical congenital","congenital hyperostoses cortical;cortical congenital hyperostoses;hyperostoses cortical congenital;familial caffeys disease;caffeys disease familial;disease familial caffeys;familial caffey disease;familial caffeys disease;infantile cortical hyperostosis;cortical hyperostoses infantile;cortical hyperostosis infantile;hyperostoses infantile cortical;hyperostosis infantile cortical;infantile cortical hyperostoses;caffey disease;disease caffey;familial infantile cortical hyperostosis;caffey-de toni-silvermann syndrome;caffey de toni silvermann syndrome;syndrome caffey-de toni-silvermann;congenital cortical hyperostoses;cortical hyperostoses congenital;hyperostoses congenital cortical"
"d004057","hyperostosis diffuse idiopathic skeletal","vertebral ankylosing hyperostosis;ankylosing hyperostoses vertebral;ankylosing hyperostosis vertebral;hyperostoses vertebral ankylosing;hyperostosis vertebral ankylosing;vertebral ankylosing hyperostoses;forestiers disease;disease forestiers;forestiers disease;forestier-rotes disease;disease forestier-rotes;forestier rotes disease;ankylosing vertebral hyperostosis with tylosis;forestier disease;disease forestier"
"d006957","hyperostosis frontalis interna","morgagni-stewart-morel syndrome;morgagni stewart morel syndrome;syndrome morgagni-stewart-morel;leontiasis ossium"
"d015218","hyperostosis sternocostoclavicular","hyperostoses sternocostoclavicular;sternocostoclavicular hyperostoses"
"d015576","hyperostosis","hyperostoses;bone hypertrophy;bone hypertrophies;hypertrophies bone;hypertrophy bone"
"d010000","osteitis","bone inflammation;inflammation bone"
"d010001","osteitis deformans","pagets disease of bone;pagets disease bone;paget disease bone;osseous pagets disease;paget disease of bone"
"d010004","osteoarthropathy primary hypertrophic","touraine-solente-gole syndrome;touraine solente gole syndrome;pachydermoperiostosis;pachydermoperiostosis autosomal recessive;autosomal recessive pachydermoperiostosis;recessive pachydermoperiostosis autosomal;hypertrophic osteoarthropathy primary autosomal recessive;idiopathic hypertrophic osteoarthropathy;hypertrophic osteoarthropathy idiopathic;osteoarthropathy idiopathic hypertrophic;hypertrophic osteoarthropathy primary autosomal dominant;pachydermoperiostosis autosomal dominant;autosomal dominant pachydermoperiostoses;autosomal dominant pachydermoperiostosis;pachydermoperiostoses autosomal dominant;primary hypertrophic osteoarthropathy autosomal dominant;cranioosteoarthropathy;cranioosteoarthropathies;familial idiopathic osteoarthropathy of childhood;currarino idiopathic osteoarthropathy;osteoarthropathy currarino idiopathic;digital clubbing isolated congenital;clubbing of digits;acropachy hereditary;acropachies hereditary;hereditary acropachies;hereditary acropachy"
"d010005","osteoarthropathy secondary hypertrophic","marie-bamberger disease;disease marie-bamberger;marie bamberger disease;hypertrophic osteoarthropathies secondary;osteoarthropathies secondary hypertrophic;secondary hypertrophic osteoarthropathies;clubbed fingers;clubbed finger;finger clubbed;fingers clubbed"
"d010008","osteochondritis dissecans",""
"d010007","osteochondritis","osteochondritides;meniscitis;meniscitides"
"d012544","scheuermann disease","scheuermanns disease;scheuermanns disease;juvenile osteochondrosis of spine;spine juvenile osteochondroses;spine juvenile osteochondrosis;scheuermann juvenile kyphosis;juvenile kyphoses scheuermann;juvenile kyphosis scheuermann;kyphoses scheuermann juvenile;kyphosis scheuermann juvenile;scheuermann juvenile kyphoses;scheuermanns kyphosis;kyphoses scheuermanns;kyphosis scheuermanns;scheuermanns kyphoses;scheuermanns kyphosis;scheuermann kyphosis;kyphoses scheuermann;kyphosis scheuermann;scheuermann kyphoses;adolescent kyphosis;adolescent kyphoses;kyphoses adolescent;kyphosis adolescent;adolescent hyperkyphosis;adolescent hyperkyphoses;hyperkyphoses adolescent;hyperkyphosis adolescent;juvenile kyphosis;juvenile kyphoses;kyphoses juvenile;kyphosis juvenile"
"d055035","spinal osteochondrosis","osteochondroses spinal;spinal osteochondroses;osteochondrosis of spine;spine osteochondroses;spine osteochondrosis"
"d055034","osteochondrosis","osteochondroses;osgood-schlatter disease;osgood schlatter disease;koehler disease;navicular osteochondroses;osteochondroses navicular;koehlers disease;koehlers disease"
"d007873","legg-calve-perthes disease","legg calve perthes disease;legg-calve-perthes syndrome;legg calve perthes syndrome;syndrome legg-calve-perthes;perthes disease;disease perthes;legg-calv-perthes syndrome;legg calv perthes syndrome;syndrome legg-calv-perthes;legg-perthes disease;disease legg-perthes;legg perthes disease;osteochondritis deformans;osteochondritis deforman;coxa plana;legg-calv-perthes disease;disease legg-calv-perthes;legg calv perthes disease"
"d005271","femur head necrosis","femur head necroses;aseptic necrosis of femur head;necrosis aseptic of femur head;necrosis avascular of femur head;ischemic necrosis of femoral head;femoral head avascular necrosis of;avascular necrosis of femoral head primary;avascular necrosis of femur head"
"d010020","osteonecrosis","osteonecroses;bone necrosis;bone necroses;necroses bone;necrosis bone;necrosis avascular of bone;avascular necrosis of bone;bone avascular necrosis;kienbock disease;kienbocks disease;kienboeck disease;kienboecks disease;kienboecks disease;necrosis aseptic of bone;aseptic necrosis of bone;bone aseptic necrosis"
"d059266","bisphosphonate-associated osteonecrosis of the jaw","bisphosphonate associated osteonecrosis of the jaw;bisphosphonate-induced osteonecrosis of the jaw;bisphosphonate induced osteonecrosis of the jaw;bisphosphonate-induced osteonecrosis of the jaws;bisphosphonate induced osteonecrosis of the jaws;bisphosphonate-related osteonecrosis of the jaw;bisphosphonate related osteonecrosis of the jaw;osteonecrosis of the jaws bisphosphonate-associated;osteonecrosis of the jaws bisphosphonate associated;osteonecrosis of the jaw bisphosphonate-related;osteonecrosis of the jaw bisphosphonate related;osteonecrosis of the jaws bisphosphonate-induced;osteonecrosis of the jaws bisphosphonate induced;osteonecrosis of the jaws bisphosphonate-related;osteonecrosis of the jaws bisphosphonate related;osteonecrosis of the jaw bisphosphonate associated;bisphosphonate associated osteonecrosis of the jaws;osteonecrosis of the jaw bisphosphonate-induced;osteonecrosis of the jaw bisphosphonate induced;bisphosphonate-associated osteonecrosis;bisphosphonate associated osteonecrosis;bisphosphonate-associated osteonecroses;osteonecroses bisphosphonate-associated;osteonecrosis bisphosphonate-associated;bisphosphonate osteonecrosis;bisphosphonate osteonecroses;osteonecroses bisphosphonate;osteonecrosis bisphosphonate"
"d055959","intervertebral disc degeneration","degenerations intervertebral disc;disc degenerations intervertebral;intervertebral disk degeneration;degeneration intervertebral disk;degenerations intervertebral disk;disk degeneration intervertebral;disk degenerations intervertebral;intervertebral disk degenerations;disk degeneration;degeneration disk;degenerations disk;disk degenerations;disk degradation;degradation disk;degradations disk;disk degradations;disc degeneration;degeneration disc;degenerations disc;disc degenerations;disc degradation;degradation disc;degradations disc;disc degradations;degenerative intervertebral discs;degenerative intervertebral disc;disc degenerative intervertebral;discs degenerative intervertebral;intervertebral disc degenerative;intervertebral discs degenerative;degenerative intervertebral disks;degenerative intervertebral disk;disk degenerative intervertebral;disks degenerative intervertebral;intervertebral disk degenerative;intervertebral disks degenerative"
"d007405","intervertebral disc displacement","disc displacements intervertebral;disk herniated;disks herniated;herniated disks;slipped disk;disk slipped;disks slipped;slipped disks;disk prolapse;disk prolapses;prolapse disk;prolapses disk;prolapsed disc;disc prolapsed;discs prolapsed;prolapsed discs;herniated disc;discs herniated;herniated discs;disc herniated;herniated disk;slipped disc;disc slipped;discs slipped;slipped discs;intervertebral disk displacement;disk displacement intervertebral;disk displacements intervertebral;intervertebral disk displacements;prolapsed disk;disk prolapsed;disks prolapsed;prolapsed disks"
"d017887","ossification of posterior longitudinal ligament","posterior longitudinal ligament ossification;posterior longitudinal ligament calcification;calcification of posterior longitudinal ligament"
"d010985","platybasia","basilar impression;basilar impressions;impression basilar;impressions basilar"
"d055010","posterior cervical sympathetic syndrome","syndrome of barre-lieou;syndrome of barre lieou;barre-lieou syndrome;barre lieou syndrome;syndrome barre-lieou"
"d007738","kyphosis","kyphoses;hyperkyphoses"
"d008141","lordosis",""
"d012600","scoliosis","scolioses"
"d013121","spinal curvatures","curvature spinal;spinal curvature"
"d013128","spinal osteophytosis","osteophytoses spinal;spinal osteophytoses"
"d013130","spinal stenosis","spinal stenoses;stenoses spinal"
"d055013","osteoarthritis spine","osteoarthritis of spine;spinal osteoarthritis;osteoarthritis spinal;osteoarthritis of the spine;lumbar osteoarthritis;osteoarthritis lumbar"
"d015535","arthritis psoriatic","psoriasis arthritic;arthritic psoriasis;psoriasis arthropathica;psoriatic arthropathy;arthropathies psoriatic;arthropathy psoriatic;psoriatic arthropathies"
"d013167","spondylitis ankylosing","spondyloarthritis ankylopoietica;ankylosing spondylarthritis;ankylosing spondylarthritides;spondylarthritides ankylosing;spondylarthritis ankylosing;spondylarthritis ankylopoietica;bechterew disease;bechterews disease;bechterews disease;marie-struempell disease;marie struempell disease;rheumatoid spondylitis;spondylitis rheumatoid;spondylitis ankylopoietica;ankylosing spondyloarthritis;ankylosing spondyloarthritides;spondyloarthritides ankylosing;spondyloarthritis ankylosing"
"d025242","spondylarthropathies","marie-strumpell spondylitis;marie strumpell spondylitis;spondylitis marie-strumpell;spondyloarthropathy;spondyloarthropathies;bechterew syndrome;syndrome bechterew;spondylarthropathy"
"d025241","spondylarthritis","spondylarthritides;spinal arthritis;spinal arthritides;arthritis spinal"
"d013168","spondylolisthesis","spondylolistheses;spondylisthesis;spondylistheses"
